ShipmentID,OrderID,Carrier,ShipDate,DeliveryDate,DeliveryStatus
1571,1571,FedEx,2025-08-17,2025-08-24,Delayed
1572,1572,UPS,2025-12-21,2025-12-27,Delivered
1573,1573,USPS,2025-05-24,2025-05-29,In Transit
1574,1574,FedEx,2025-04-28,2025-05-03,Delivered
1575,1575,FedEx,2025-09-30,2025-10-03,In Transit
1576,1576,DHL,2025-05-15,2025-05-18,In Transit
1577,1577,DHL,2025-04-18,2025-04-24,Delivered
1578,1578,DHL,2025-04-28,2025-05-03,Delivered
1579,1579,DHL,2025-06-01,2025-06-04,Delayed
1580,1580,USPS,2025-11-08,2025-11-15,In Transit
1581,1581,USPS,2025-09-14,2025-09-17,Delivered
1582,1582,DHL,2025-03-10,2025-03-15,Delivered
1583,1583,UPS,2025-01-20,2025-01-24,In Transit
1584,1584,FedEx,2025-10-20,2025-10-23,In Transit
1585,1585,FedEx,2025-08-17,2025-08-21,Delayed
1586,1586,DHL,2025-01-26,2025-01-31,Delivered
1587,1587,USPS,2025-09-29,2025-10-01,In Transit
1588,1588,FedEx,2025-03-12,2025-03-13,Delivered
1589,1589,DHL,2025-03-13,2025-03-18,Delayed
1590,1590,FedEx,2025-06-12,2025-06-19,Delivered
1591,1591,FedEx,2025-02-02,2025-02-04,Delivered
1592,1592,FedEx,2025-01-31,2025-02-03,Delayed
1593,1593,USPS,2025-05-24,2025-05-27,Delivered
1594,1594,FedEx,2025-11-24,2025-11-26,In Transit
1595,1595,DHL,2025-02-03,2025-02-09,Delayed
1596,1596,USPS,2025-02-23,2025-02-26,Delayed
1597,1597,UPS,2025-05-21,2025-05-25,Delivered
1598,1598,UPS,2025-10-28,2025-11-04,In Transit
1599,1599,UPS,2025-06-14,2025-06-20,Delivered
1600,1600,USPS,2025-09-29,2025-09-30,Delayed
1601,1601,UPS,2025-11-04,2025-11-06,Delivered
1602,1602,USPS,2025-05-22,2025-05-25,In Transit
1603,1603,FedEx,2025-08-22,2025-08-23,In Transit
1604,1604,DHL,2025-04-30,2025-05-07,Delivered
1605,1605,FedEx,2025-11-08,2025-11-09,Delivered
1606,1606,USPS,2025-04-14,2025-04-21,Delivered
1607,1607,FedEx,2025-08-24,2025-08-27,In Transit
1608,1608,UPS,2025-10-30,2025-10-31,In Transit
1609,1609,USPS,2025-05-25,2025-05-28,Delayed
1610,1610,FedEx,2025-09-13,2025-09-17,Delivered
1611,1611,FedEx,2025-07-23,2025-07-24,Delivered
1612,1612,USPS,2025-12-21,2025-12-27,Delivered
1613,1613,UPS,2025-01-27,2025-01-31,Delayed
1614,1614,UPS,2025-05-12,2025-05-13,Delivered
1615,1615,FedEx,2025-12-22,2025-12-26,In Transit
1616,1616,FedEx,2025-02-07,2025-02-12,Delivered
1617,1617,DHL,2025-04-16,2025-04-20,In Transit
1618,1618,DHL,2025-09-03,2025-09-06,Delivered
1619,1619,FedEx,2025-12-25,2025-12-29,In Transit
1620,1620,UPS,2025-06-11,2025-06-14,In Transit
1621,1621,USPS,2025-01-21,2025-01-25,Delivered
1622,1622,FedEx,2025-09-30,2025-10-03,Delayed
1623,1623,FedEx,2025-04-22,2025-04-28,Delayed
1624,1624,UPS,2025-06-13,2025-06-14,Delivered
1625,1625,UPS,2025-09-27,2025-10-02,In Transit
1626,1626,UPS,2025-04-02,2025-04-03,In Transit
1627,1627,FedEx,2025-11-26,2025-11-30,Delivered
1628,1628,UPS,2025-02-28,2025-03-03,Delivered
1629,1629,USPS,2025-05-14,2025-05-15,Delivered
1630,1630,UPS,2025-06-22,2025-06-23,In Transit
1631,1631,UPS,2025-11-29,2025-12-06,Delivered
1632,1632,UPS,2025-01-04,2025-01-10,Delayed
1633,1633,DHL,2025-12-01,2025-12-05,In Transit
1634,1634,UPS,2025-01-05,2025-01-11,Delayed
1635,1635,UPS,2025-06-12,2025-06-17,Delayed
1636,1636,UPS,2025-06-15,2025-06-17,In Transit
1637,1637,DHL,2025-04-28,2025-05-05,Delivered
1638,1638,USPS,2025-10-31,2025-11-02,In Transit
1639,1639,UPS,2025-04-15,2025-04-22,Delayed
1640,1640,UPS,2025-11-07,2025-11-08,Delivered
1641,1641,USPS,2025-12-05,2025-12-12,Delivered
1642,1642,USPS,2025-03-10,2025-03-12,In Transit
1643,1643,USPS,2025-04-18,2025-04-19,Delayed
1644,1644,FedEx,2025-10-28,2025-11-01,Delivered
1645,1645,DHL,2025-07-31,2025-08-01,In Transit
1646,1646,USPS,2025-06-17,2025-06-20,Delivered
1647,1647,UPS,2025-10-02,2025-10-07,Delivered
1648,1648,DHL,2025-12-06,2025-12-08,Delayed
1649,1649,UPS,2025-08-27,2025-08-28,In Transit
1650,1650,FedEx,2025-04-19,2025-04-20,Delayed
1651,1651,UPS,2025-09-15,2025-09-18,In Transit
1652,1652,DHL,2025-06-29,2025-06-30,Delivered
1653,1653,FedEx,2025-11-20,2025-11-22,In Transit
1654,1654,UPS,2025-03-20,2025-03-22,Delivered
1655,1655,FedEx,2025-10-13,2025-10-15,In Transit
1656,1656,DHL,2025-12-29,2026-01-04,Delayed
1657,1657,FedEx,2025-10-26,2025-11-01,In Transit
1658,1658,USPS,2025-11-16,2025-11-23,Delivered
1659,1659,FedEx,2025-06-24,2025-06-29,Delayed
1660,1660,UPS,2025-12-09,2025-12-16,Delivered
1661,1661,USPS,2025-08-05,2025-08-11,In Transit
1662,1662,USPS,2025-02-14,2025-02-21,In Transit
1663,1663,UPS,2025-12-26,2025-12-27,Delivered
1664,1664,DHL,2025-04-05,2025-04-08,In Transit
1665,1665,DHL,2025-03-27,2025-03-29,Delayed
1666,1666,FedEx,2025-06-07,2025-06-14,Delayed
1667,1667,UPS,2025-11-13,2025-11-16,Delivered
1668,1668,DHL,2025-04-03,2025-04-06,Delayed
1669,1669,USPS,2025-01-10,2025-01-16,In Transit
1670,1670,USPS,2025-09-28,2025-10-04,Delayed
1671,1671,USPS,2025-12-04,2025-12-05,Delivered
1672,1672,DHL,2025-05-02,2025-05-05,Delayed
1673,1673,USPS,2025-08-22,2025-08-23,In Transit
1674,1674,FedEx,2025-07-10,2025-07-12,In Transit
1675,1675,UPS,2025-01-22,2025-01-27,In Transit
1676,1676,UPS,2025-09-13,2025-09-18,In Transit
1677,1677,UPS,2025-10-19,2025-10-20,In Transit
1678,1678,DHL,2025-02-15,2025-02-22,Delivered
1679,1679,FedEx,2025-02-04,2025-02-05,Delayed
1680,1680,USPS,2025-10-22,2025-10-24,Delivered
1681,1681,UPS,2025-07-16,2025-07-17,Delivered
1682,1682,USPS,2025-04-20,2025-04-21,Delivered
1683,1683,UPS,2025-12-02,2025-12-07,In Transit
1684,1684,USPS,2025-05-29,2025-06-05,In Transit
1685,1685,USPS,2025-12-28,2026-01-02,Delayed
1686,1686,DHL,2025-03-13,2025-03-14,Delivered
1687,1687,UPS,2025-03-31,2025-04-03,Delayed
1688,1688,UPS,2025-03-02,2025-03-05,Delivered
1689,1689,UPS,2025-11-05,2025-11-06,Delayed
1690,1690,USPS,2025-07-14,2025-07-19,Delivered
1691,1691,USPS,2025-12-10,2025-12-14,Delivered
1692,1692,USPS,2025-04-01,2025-04-02,In Transit
1693,1693,DHL,2025-09-26,2025-09-28,Delivered
1694,1694,UPS,2025-10-30,2025-11-01,Delayed
1695,1695,FedEx,2025-01-25,2025-01-29,Delivered
1696,1696,UPS,2025-03-12,2025-03-16,Delivered
1697,1697,UPS,2025-08-30,2025-09-01,Delivered
1698,1698,FedEx,2025-02-15,2025-02-19,Delayed
1699,1699,USPS,2025-10-10,2025-10-11,In Transit
1700,1700,UPS,2025-10-31,2025-11-03,Delivered
1701,1701,DHL,2025-03-14,2025-03-21,In Transit
1702,1702,USPS,2025-09-15,2025-09-20,Delivered
1703,1703,FedEx,2025-05-22,2025-05-28,In Transit
1704,1704,USPS,2025-05-21,2025-05-27,Delayed
1705,1705,USPS,2025-03-30,2025-03-31,Delayed
1706,1706,UPS,2025-02-23,2025-02-26,In Transit
1707,1707,FedEx,2025-06-03,2025-06-09,Delivered
1708,1708,UPS,2025-11-19,2025-11-21,Delivered
1709,1709,FedEx,2025-03-17,2025-03-20,Delayed
1710,1710,DHL,2025-11-06,2025-11-08,Delayed
1711,1711,UPS,2025-10-23,2025-10-26,Delayed
1712,1712,UPS,2025-10-23,2025-10-26,Delayed
1713,1713,UPS,2025-06-28,2025-07-02,In Transit
1714,1714,FedEx,2025-07-30,2025-08-03,In Transit
1715,1715,FedEx,2025-02-16,2025-02-19,In Transit
1716,1716,FedEx,2025-08-11,2025-08-17,Delayed
1717,1717,USPS,2025-06-11,2025-06-17,Delayed
1718,1718,DHL,2025-06-28,2025-06-29,Delayed
1719,1719,FedEx,2025-06-19,2025-06-23,In Transit
1720,1720,USPS,2025-02-27,2025-03-05,Delayed
1721,1721,UPS,2025-11-28,2025-12-04,Delayed
1722,1722,FedEx,2025-02-08,2025-02-15,Delayed
1723,1723,UPS,2025-03-14,2025-03-21,Delayed
1724,1724,DHL,2025-06-30,2025-07-04,Delayed
1725,1725,UPS,2025-09-13,2025-09-14,Delivered
1726,1726,DHL,2025-05-25,2025-05-29,Delayed
1727,1727,DHL,2025-05-17,2025-05-23,Delayed
1728,1728,DHL,2025-01-30,2025-02-03,Delivered
1729,1729,FedEx,2025-11-10,2025-11-12,Delivered
1730,1730,FedEx,2025-04-22,2025-04-24,In Transit
1731,1731,FedEx,2025-08-26,2025-08-31,In Transit
1732,1732,FedEx,2025-11-04,2025-11-06,Delayed
1733,1733,USPS,2025-09-30,2025-10-06,Delayed
1734,1734,FedEx,2025-10-14,2025-10-16,Delivered
1735,1735,FedEx,2025-01-18,2025-01-21,In Transit
1736,1736,FedEx,2025-11-14,2025-11-21,In Transit
1737,1737,USPS,2025-02-27,2025-03-05,Delayed
1738,1738,USPS,2025-03-18,2025-03-21,In Transit
1739,1739,FedEx,2025-07-14,2025-07-18,Delivered
1740,1740,UPS,2025-07-02,2025-07-06,In Transit
1741,1741,USPS,2025-06-10,2025-06-11,In Transit
1742,1742,UPS,2025-12-28,2025-12-29,Delayed
1743,1743,FedEx,2025-05-12,2025-05-18,Delayed
1744,1744,UPS,2025-05-14,2025-05-19,In Transit
1745,1745,UPS,2026-01-02,2026-01-05,Delayed
1746,1746,UPS,2025-01-27,2025-01-28,Delayed
1747,1747,USPS,2025-12-30,2025-12-31,In Transit
1748,1748,UPS,2025-01-21,2025-01-28,In Transit
1749,1749,DHL,2025-02-09,2025-02-16,Delayed
1750,1750,UPS,2025-11-29,2025-12-02,Delayed
1751,1751,FedEx,2025-07-16,2025-07-21,Delayed
1752,1752,USPS,2025-11-25,2025-11-29,In Transit
1753,1753,UPS,2025-10-20,2025-10-26,Delivered
1754,1754,DHL,2025-09-01,2025-09-04,In Transit
1755,1755,FedEx,2025-03-31,2025-04-05,Delayed
1756,1756,USPS,2025-03-26,2025-04-01,In Transit
1757,1757,FedEx,2025-03-21,2025-03-24,In Transit
1758,1758,USPS,2025-12-28,2025-12-31,Delayed
1759,1759,UPS,2025-09-13,2025-09-16,Delayed
1760,1760,DHL,2025-09-25,2025-09-26,In Transit
1761,1761,USPS,2025-07-06,2025-07-11,In Transit
1762,1762,USPS,2025-11-15,2025-11-19,In Transit
1763,1763,USPS,2025-11-10,2025-11-11,In Transit
1764,1764,UPS,2025-02-19,2025-02-25,Delivered
1765,1765,USPS,2025-09-28,2025-10-01,Delayed
1766,1766,FedEx,2025-02-18,2025-02-24,Delayed
1767,1767,UPS,2025-12-04,2025-12-05,In Transit
1768,1768,UPS,2025-02-18,2025-02-21,Delivered
1769,1769,FedEx,2025-02-21,2025-02-24,In Transit
1770,1770,DHL,2025-01-04,2025-01-10,In Transit
1771,1771,FedEx,2025-02-04,2025-02-10,In Transit
1772,1772,FedEx,2025-11-23,2025-11-25,Delayed
1773,1773,UPS,2025-02-20,2025-02-22,In Transit
1774,1774,FedEx,2025-04-28,2025-05-01,Delayed
1775,1775,UPS,2025-09-07,2025-09-10,Delivered
1776,1776,FedEx,2025-03-31,2025-04-05,Delivered
1777,1777,DHL,2025-12-09,2025-12-12,Delivered
1778,1778,USPS,2025-01-24,2025-01-28,Delivered
1779,1779,DHL,2025-11-19,2025-11-23,Delayed
1780,1780,USPS,2025-03-26,2025-03-31,Delayed
1781,1781,FedEx,2025-05-25,2025-05-30,In Transit
1782,1782,UPS,2025-01-15,2025-01-20,Delayed
1783,1783,DHL,2025-08-07,2025-08-08,Delayed
1784,1784,DHL,2025-03-28,2025-03-29,In Transit
1785,1785,UPS,2025-03-13,2025-03-20,In Transit
1786,1786,FedEx,2025-01-27,2025-01-31,Delivered
1787,1787,UPS,2025-08-01,2025-08-04,Delayed
1788,1788,FedEx,2025-03-17,2025-03-22,Delayed
1789,1789,DHL,2025-08-17,2025-08-23,Delivered
1790,1790,UPS,2025-04-04,2025-04-05,In Transit
1791,1791,DHL,2025-05-05,2025-05-12,Delivered
1792,1792,UPS,2025-06-22,2025-06-27,Delivered
1793,1793,DHL,2025-02-01,2025-02-07,Delivered
1794,1794,UPS,2025-09-30,2025-10-01,Delivered
1795,1795,USPS,2025-11-29,2025-12-06,In Transit
1796,1796,FedEx,2025-01-02,2025-01-06,In Transit
1797,1797,UPS,2025-09-15,2025-09-22,Delayed
1798,1798,DHL,2025-01-17,2025-01-19,In Transit
1799,1799,USPS,2025-04-20,2025-04-26,Delayed
1800,1800,USPS,2025-07-09,2025-07-13,Delivered
1801,1801,DHL,2025-07-09,2025-07-11,In Transit
1802,1802,FedEx,2025-03-10,2025-03-17,Delayed
1803,1803,UPS,2025-09-09,2025-09-15,Delayed
1804,1804,FedEx,2025-09-16,2025-09-19,Delivered
1805,1805,UPS,2025-05-21,2025-05-25,Delayed
1806,1806,USPS,2025-01-04,2025-01-11,In Transit
1807,1807,USPS,2025-07-28,2025-08-01,Delayed
1808,1808,DHL,2025-09-13,2025-09-20,Delivered
1809,1809,DHL,2025-04-15,2025-04-16,In Transit
1810,1810,USPS,2025-06-25,2025-06-29,Delayed
1811,1811,DHL,2025-02-24,2025-03-03,In Transit
1812,1812,DHL,2025-02-23,2025-02-27,Delayed
1813,1813,FedEx,2025-01-31,2025-02-03,In Transit
1814,1814,USPS,2025-12-01,2025-12-02,In Transit
1815,1815,FedEx,2025-02-23,2025-02-24,Delayed
1816,1816,FedEx,2025-02-08,2025-02-11,Delayed
1817,1817,FedEx,2025-01-30,2025-02-01,Delivered
1818,1818,FedEx,2025-08-02,2025-08-06,Delivered
1819,1819,USPS,2025-08-10,2025-08-14,Delayed
1820,1820,DHL,2025-01-27,2025-02-03,Delayed
1821,1821,USPS,2025-11-20,2025-11-25,In Transit
1822,1822,UPS,2025-04-07,2025-04-08,In Transit
1823,1823,USPS,2025-04-25,2025-05-02,Delivered
1824,1824,UPS,2025-03-21,2025-03-26,In Transit
1825,1825,DHL,2025-01-22,2025-01-25,Delayed
1826,1826,DHL,2025-09-08,2025-09-15,Delayed
1827,1827,FedEx,2025-01-21,2025-01-26,In Transit
1828,1828,DHL,2025-05-01,2025-05-07,In Transit
1829,1829,DHL,2025-06-29,2025-07-05,Delayed
1830,1830,DHL,2025-11-18,2025-11-19,Delayed
1831,1831,FedEx,2025-08-11,2025-08-15,Delayed
1832,1832,USPS,2025-09-04,2025-09-10,Delayed
1833,1833,DHL,2025-02-19,2025-02-26,Delayed
1834,1834,FedEx,2025-01-27,2025-01-31,Delivered
1835,1835,UPS,2025-11-07,2025-11-08,Delivered
1836,1836,DHL,2025-04-25,2025-04-30,Delayed
1837,1837,FedEx,2025-01-24,2025-01-30,Delivered
1838,1838,USPS,2025-07-12,2025-07-16,Delayed
1839,1839,UPS,2025-03-12,2025-03-19,In Transit
1840,1840,DHL,2025-05-09,2025-05-13,Delayed
1841,1841,DHL,2025-04-07,2025-04-08,Delivered
1842,1842,UPS,2025-07-27,2025-07-30,Delayed
1843,1843,UPS,2025-07-22,2025-07-23,Delayed
1844,1844,FedEx,2025-10-16,2025-10-18,In Transit
1845,1845,UPS,2025-04-20,2025-04-27,In Transit
1846,1846,FedEx,2025-10-08,2025-10-14,In Transit
1847,1847,UPS,2025-02-21,2025-02-25,In Transit
1848,1848,UPS,2025-03-24,2025-03-25,Delayed
1849,1849,DHL,2025-06-01,2025-06-05,Delivered
1850,1850,FedEx,2025-02-05,2025-02-06,In Transit
1851,1851,DHL,2025-02-15,2025-02-18,In Transit
1852,1852,UPS,2025-09-28,2025-10-03,Delivered
1853,1853,FedEx,2025-05-20,2025-05-25,Delivered
1854,1854,FedEx,2025-04-26,2025-04-27,Delivered
1855,1855,DHL,2025-10-30,2025-11-04,Delayed
1856,1856,UPS,2025-07-29,2025-08-02,Delivered
1857,1857,UPS,2025-04-10,2025-04-13,Delivered
1858,1858,UPS,2025-06-08,2025-06-14,In Transit
1859,1859,UPS,2025-03-25,2025-03-28,In Transit
1860,1860,FedEx,2025-11-11,2025-11-17,Delivered
1861,1861,DHL,2025-05-08,2025-05-12,Delayed
1862,1862,DHL,2025-01-08,2025-01-10,In Transit
1863,1863,FedEx,2025-10-07,2025-10-09,In Transit
1864,1864,DHL,2025-10-24,2025-10-31,Delayed
1865,1865,DHL,2025-06-20,2025-06-21,Delivered
1866,1866,USPS,2025-12-18,2025-12-23,Delivered
1867,1867,DHL,2025-07-31,2025-08-06,In Transit
1868,1868,UPS,2025-09-30,2025-10-05,Delivered
1869,1869,FedEx,2025-04-03,2025-04-07,Delayed
1870,1870,UPS,2025-04-29,2025-05-04,Delayed
1871,1871,UPS,2025-09-30,2025-10-01,Delivered
1872,1872,UPS,2025-12-08,2025-12-15,Delayed
1873,1873,FedEx,2025-06-23,2025-06-29,Delivered
1874,1874,UPS,2025-03-14,2025-03-17,Delivered
1875,1875,USPS,2025-11-20,2025-11-27,Delivered
1876,1876,USPS,2025-03-02,2025-03-05,Delivered
1877,1877,UPS,2025-11-22,2025-11-23,In Transit
1878,1878,USPS,2025-10-25,2025-10-28,Delayed
1879,1879,UPS,2025-03-14,2025-03-16,Delivered
1880,1880,UPS,2025-09-21,2025-09-28,Delivered
1881,1881,USPS,2025-07-26,2025-07-31,Delivered
1882,1882,USPS,2025-07-21,2025-07-24,In Transit
1883,1883,USPS,2025-06-10,2025-06-14,Delivered
1884,1884,USPS,2025-04-20,2025-04-24,In Transit
1885,1885,DHL,2025-05-08,2025-05-14,In Transit
1886,1886,FedEx,2025-03-11,2025-03-15,Delivered
1887,1887,UPS,2025-12-30,2026-01-04,In Transit
1888,1888,DHL,2025-05-27,2025-05-30,Delayed
1889,1889,USPS,2025-11-29,2025-11-30,Delayed
1890,1890,FedEx,2025-01-17,2025-01-22,Delivered
1891,1891,UPS,2025-10-03,2025-10-05,In Transit
1892,1892,USPS,2025-01-27,2025-02-01,Delayed
1893,1893,DHL,2025-03-07,2025-03-14,Delivered
1894,1894,UPS,2025-10-15,2025-10-17,Delivered
1895,1895,FedEx,2025-01-19,2025-01-20,Delivered
1896,1896,USPS,2025-07-18,2025-07-21,In Transit
1897,1897,DHL,2025-04-11,2025-04-18,Delivered
1898,1898,DHL,2025-01-24,2025-01-29,Delivered
1899,1899,UPS,2025-07-24,2025-07-28,Delivered
1900,1900,DHL,2025-10-18,2025-10-25,Delayed
1901,1901,USPS,2025-08-06,2025-08-07,Delayed
1902,1902,FedEx,2025-04-09,2025-04-15,Delivered
1903,1903,DHL,2025-12-31,2026-01-06,Delivered
1904,1904,USPS,2025-07-20,2025-07-26,In Transit
1905,1905,USPS,2025-11-20,2025-11-24,Delayed
1906,1906,DHL,2025-10-18,2025-10-23,Delivered
1907,1907,FedEx,2025-10-24,2025-10-28,Delivered
1908,1908,USPS,2025-11-21,2025-11-26,In Transit
1909,1909,USPS,2025-10-11,2025-10-16,In Transit
1910,1910,UPS,2025-12-23,2025-12-27,Delivered
1911,1911,UPS,2025-08-29,2025-09-03,Delivered
1912,1912,USPS,2025-01-16,2025-01-23,Delivered
1913,1913,DHL,2025-08-27,2025-08-30,Delivered
1914,1914,UPS,2025-06-29,2025-07-03,Delayed
1915,1915,FedEx,2025-08-17,2025-08-20,In Transit
1916,1916,DHL,2025-03-18,2025-03-21,In Transit
1917,1917,USPS,2025-09-26,2025-10-03,Delayed
1918,1918,UPS,2025-08-10,2025-08-12,In Transit
1919,1919,DHL,2025-03-19,2025-03-25,In Transit
1920,1920,UPS,2025-06-13,2025-06-17,Delayed
1921,1921,USPS,2025-07-04,2025-07-06,Delayed
1922,1922,FedEx,2025-01-13,2025-01-18,In Transit
1923,1923,UPS,2025-06-06,2025-06-10,In Transit
1924,1924,DHL,2025-04-15,2025-04-21,In Transit
1925,1925,USPS,2025-12-13,2025-12-15,Delayed
1926,1926,UPS,2025-05-10,2025-05-11,In Transit
1927,1927,UPS,2025-04-19,2025-04-25,Delivered
1928,1928,FedEx,2025-05-09,2025-05-12,In Transit
1929,1929,DHL,2025-12-15,2025-12-19,Delivered
1930,1930,USPS,2025-01-25,2025-01-31,Delivered
1931,1931,FedEx,2025-12-20,2025-12-21,In Transit
1932,1932,UPS,2025-07-07,2025-07-12,Delivered
1933,1933,FedEx,2025-02-17,2025-02-18,Delayed
1934,1934,DHL,2025-06-08,2025-06-15,Delayed
1935,1935,DHL,2025-05-20,2025-05-27,In Transit
1936,1936,USPS,2025-07-08,2025-07-13,In Transit
1937,1937,FedEx,2025-08-16,2025-08-22,In Transit
1938,1938,DHL,2025-12-13,2025-12-16,In Transit
1939,1939,UPS,2025-07-24,2025-07-26,Delivered
1940,1940,FedEx,2025-03-06,2025-03-12,In Transit
1941,1941,USPS,2025-04-27,2025-04-29,Delayed
1942,1942,USPS,2025-01-06,2025-01-08,In Transit
1943,1943,DHL,2025-01-30,2025-02-03,Delayed
1944,1944,UPS,2025-01-04,2025-01-05,Delivered
1945,1945,FedEx,2025-02-19,2025-02-20,In Transit
1946,1946,FedEx,2025-08-06,2025-08-11,Delivered
1947,1947,FedEx,2025-04-27,2025-04-29,Delayed
1948,1948,USPS,2025-02-04,2025-02-07,Delivered
1949,1949,FedEx,2025-03-02,2025-03-06,Delayed
1950,1950,UPS,2025-01-30,2025-02-05,Delivered
1951,1951,FedEx,2025-12-30,2025-12-31,In Transit
1952,1952,DHL,2025-03-02,2025-03-03,Delayed
1953,1953,UPS,2025-10-12,2025-10-17,In Transit
1954,1954,USPS,2025-07-26,2025-07-31,Delayed
1955,1955,UPS,2025-02-06,2025-02-09,Delivered
1956,1956,FedEx,2025-10-16,2025-10-23,Delayed
1957,1957,UPS,2025-04-26,2025-04-30,In Transit
1958,1958,DHL,2025-11-18,2025-11-21,In Transit
1959,1959,UPS,2025-11-23,2025-11-30,In Transit
1960,1960,FedEx,2025-10-11,2025-10-17,In Transit
1961,1961,DHL,2025-09-23,2025-09-30,Delayed
1962,1962,USPS,2025-07-28,2025-07-30,Delayed
1963,1963,FedEx,2025-10-29,2025-11-01,In Transit
1964,1964,UPS,2025-02-24,2025-03-02,In Transit
1965,1965,FedEx,2025-10-29,2025-10-31,In Transit
1966,1966,USPS,2025-11-25,2025-11-29,Delivered
1967,1967,UPS,2025-12-02,2025-12-09,Delayed
1968,1968,DHL,2025-12-13,2025-12-14,Delayed
1969,1969,UPS,2025-05-28,2025-06-01,In Transit
1970,1970,UPS,2025-12-02,2025-12-07,Delivered
1971,1971,UPS,2025-11-16,2025-11-19,Delivered
1972,1972,DHL,2025-01-16,2025-01-22,In Transit
1973,1973,FedEx,2025-11-19,2025-11-23,Delayed
1974,1974,FedEx,2025-12-05,2025-12-09,In Transit
1975,1975,USPS,2025-12-12,2025-12-16,Delivered
1976,1976,DHL,2025-11-17,2025-11-20,Delivered
1977,1977,DHL,2025-04-28,2025-05-05,Delayed
1978,1978,DHL,2025-05-12,2025-05-14,Delivered
1979,1979,USPS,2025-05-01,2025-05-02,Delayed
1980,1980,FedEx,2025-07-04,2025-07-07,In Transit
1981,1981,FedEx,2025-02-24,2025-02-26,Delayed
1982,1982,USPS,2025-09-21,2025-09-28,In Transit
1983,1983,UPS,2025-04-09,2025-04-13,Delivered
1984,1984,FedEx,2025-10-13,2025-10-16,In Transit
1985,1985,FedEx,2025-12-27,2025-12-29,Delivered
1986,1986,FedEx,2025-07-17,2025-07-18,In Transit
1987,1987,DHL,2025-09-07,2025-09-11,Delayed
1988,1988,UPS,2025-09-28,2025-10-05,In Transit
1989,1989,USPS,2025-09-06,2025-09-10,Delivered
1990,1990,UPS,2025-04-29,2025-05-04,Delivered
1991,1991,FedEx,2025-03-07,2025-03-11,Delayed
1992,1992,FedEx,2025-01-15,2025-01-20,In Transit
1993,1993,FedEx,2025-09-11,2025-09-12,Delayed
1994,1994,FedEx,2025-03-10,2025-03-16,Delivered
1995,1995,DHL,2025-05-31,2025-06-05,In Transit
1996,1996,FedEx,2025-05-17,2025-05-18,Delivered
1997,1997,DHL,2025-09-07,2025-09-14,Delivered
1998,1998,DHL,2025-12-28,2025-12-29,In Transit
1999,1999,DHL,2025-02-11,2025-02-15,Delayed
2000,2000,USPS,2025-11-16,2025-11-20,Delivered
2001,2001,UPS,2025-01-13,2025-01-19,In Transit
2002,2002,DHL,2025-05-13,2025-05-17,Delayed
2003,2003,DHL,2025-03-13,2025-03-18,Delivered
2004,2004,USPS,2025-06-16,2025-06-21,In Transit
2005,2005,USPS,2025-07-21,2025-07-22,Delayed
2006,2006,DHL,2025-05-21,2025-05-23,Delayed
2007,2007,USPS,2025-09-28,2025-10-04,Delivered
2008,2008,FedEx,2025-06-19,2025-06-22,Delayed
2009,2009,DHL,2025-12-26,2025-12-29,In Transit
2010,2010,UPS,2025-06-08,2025-06-09,In Transit
2011,2011,UPS,2025-05-25,2025-05-28,Delayed
2012,2012,UPS,2025-11-08,2025-11-10,In Transit
2013,2013,UPS,2025-04-19,2025-04-22,Delivered
2014,2014,DHL,2025-08-21,2025-08-23,In Transit
2015,2015,DHL,2025-07-15,2025-07-20,In Transit
2016,2016,USPS,2025-08-14,2025-08-20,In Transit
2017,2017,FedEx,2025-06-10,2025-06-14,Delayed
2018,2018,FedEx,2025-03-08,2025-03-09,In Transit
2019,2019,UPS,2025-11-03,2025-11-08,Delayed
2020,2020,USPS,2025-05-14,2025-05-16,Delivered
2021,2021,FedEx,2025-09-22,2025-09-26,Delivered
2022,2022,USPS,2025-09-22,2025-09-28,In Transit
2023,2023,DHL,2025-01-15,2025-01-16,Delayed
2024,2024,USPS,2025-11-22,2025-11-25,In Transit
2025,2025,USPS,2025-03-28,2025-04-03,In Transit
2026,2026,UPS,2025-06-02,2025-06-08,Delivered
2027,2027,USPS,2025-06-01,2025-06-08,Delivered
2028,2028,USPS,2025-01-16,2025-01-23,Delayed
2029,2029,FedEx,2025-11-10,2025-11-14,Delayed
2030,2030,DHL,2025-05-12,2025-05-15,In Transit
2031,2031,USPS,2025-05-15,2025-05-17,Delayed
2032,2032,FedEx,2025-11-04,2025-11-09,Delayed
2033,2033,DHL,2025-07-13,2025-07-19,In Transit
2034,2034,FedEx,2025-05-25,2025-05-30,Delayed
2035,2035,UPS,2025-01-06,2025-01-12,Delayed
2036,2036,DHL,2025-01-30,2025-02-05,Delayed
2037,2037,USPS,2025-02-23,2025-02-25,Delayed
2038,2038,USPS,2025-04-02,2025-04-08,In Transit
2039,2039,USPS,2025-08-07,2025-08-14,Delayed
2040,2040,UPS,2025-02-28,2025-03-04,Delayed
2041,2041,UPS,2025-12-31,2026-01-07,Delayed
2042,2042,USPS,2025-09-16,2025-09-17,In Transit
2043,2043,UPS,2025-07-05,2025-07-08,Delivered
2044,2044,FedEx,2025-06-02,2025-06-07,Delivered
2045,2045,DHL,2025-02-14,2025-02-19,Delivered
2046,2046,USPS,2025-11-27,2025-12-01,Delivered
2047,2047,DHL,2025-04-06,2025-04-08,Delayed
